code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600052,浙江广厦,影视音像,浙江,0,8.44,8.44,39.3,25.45,0.03,1.58,0.19,-0.101,3.88,0.87,19970415,20.29,2.4,-66.05,-107.26,37.29,-432.63,57998
600053,九鼎投资,多元金融,江西,117.72,4.34,4.34,36.05,22.2,0.31,1.85,0.43,0.109,6.17,4.14,19970418,18.15,4.19,-67.34,-78.46,98.76,33.5,19634
600054,黄山旅游,旅游景点,安徽,0,5.13,7.29,47.09,18.94,14.53,3.67,0.5,-0.121,5.73,1.68,19970506,25.23,3.46,-72.53,-152.6,3.76,-44.19,57416
600055,万东医疗,医疗保健,北京,35.55,5.41,5.41,27.67,16.4,1.7,8.83,1.63,0.195,4.01,3.45,19970519,6.5,1.2,33.03,137.25,55.99,20.91,34357
600056,中国医药,医药商业,北京,10.34,10.68,10.68,354.71,276.06,18.19,20.47,1.92,0.728,8.87,1.7,19970515,57.91,5.42,11.56,12.93,16.59,4.13,84978
600057,厦门象屿,仓储物流,福建,11.07,21.57,21.57,792.18,625.44,95.72,49.5,2.29,0.28,4.9,1.4,19970604,33.14,1.54,30.01,18.11,1.66,0.41,58685
600058,五矿发展,商贸代理,北京,25.27,10.72,10.72,253.47,220.13,11.91,41.79,3.9,0.07,3.93,1.79,19970528,-20.13,-1.88,2.48,63.25,3.68,0.54,59922
600059,古越龙山,红黄酒,浙江,55.17,8.09,8.09,46.45,30.98,11.44,18.81,2.33,0.083,5.16,1.77,19970516,12.21,1.51,-39.32,-33.87,37.38,11.59,40935
600060,海信视像,家用电器,山东,23.91,13.08,13.08,293.02,238.14,15.6,24.68,1.89,0.28,11.39,1.17,19970422,96.68,7.39,5.28,488.09,17.55,2.3,49462
600061,国投资本,证券,上海,13.99,41.74,42.27,2030.09,1693.48,2.84,206.3,4.88,0.543,9.61,1.58,19970519,121.92,2.88,-52.74,36.01,7.65,995.29,55417
600062,华润双鹤,化学制药,北京,12.38,10.43,10.43,118.72,65.84,23.08,1.49,0.14,0.531,8.47,1.55,19970522,71.29,6.83,-14.77,-13.19,64.88,13.36,42000
600063,皖维高新,化纤,安徽,17.34,19.26,19.26,102.77,38.55,41.5,15.99,0.83,0.11,2.68,1.42,19970528,8.25,0.43,-12.91,20.12,21.79,7.86,92943
600064,南京高科,园区开发,江苏,5.11,12.36,12.36,303.29,168.88,3.35,1.23,0.1,1.152,10.25,1.15,19970506,101.12,8.18,172.11,19.11,40.14,66.93,55681
600066,宇通客车,汽车整车,河南,280.52,22.14,22.14,307.48,215.19,37.91,12.79,0.58,0.028,6.49,2.46,19970508,80.6,3.64,-39.17,-90.78,17.6,0.83,62059
600067,冠城大通,全国地产,福建,0,14.92,14.92,266.65,205.5,14.28,13.78,0.92,-0.079,5.13,0.74,19970508,47.39,3.18,-36.96,-152.69,19.87,-5.04,51094
600068,葛洲坝,建筑工程,湖北,12.08,46.05,46.05,2344.08,1303.6,166.98,76.57,1.66,0.16,6.9,0.88,19970526,179.86,3.91,-12.69,-45.42,15.84,2.67,247825
600070,浙江富润,互联网,浙江,12.46,5.22,5.22,51.34,32.75,4.47,11.1,2.13,0.53,5.96,2.16,19970604,14.18,2.72,-11.66,-2.49,15.49,20.78,27089
600071,凤凰光学,元器件,江西,0,2.37,2.82,15.41,9.85,3.98,0.66,0.23,-0.014,1.74,6.19,19970528,0.73,0.26,-2.18,45.58,12.01,-0.79,14161
600072,中船科技,船舶,上海,1260.94,7.36,7.36,105.81,66.03,3,24.2,3.29,0.005,5.13,2.64,19970603,3.57,0.49,-48.74,-94.39,18.8,0.63,99638
600073,上海梅林,食品,上海,14.28,9.38,9.38,147.16,91.96,32.71,18.02,1.92,0.371,4.52,2.34,19970704,14.26,1.52,0.76,10.48,16.99,2.68,66733
600075,新疆天业,化工原料,新疆,34.3,9.73,13.6,137.76,33.46,79.74,4.87,0.36,0.097,4.45,1.5,19970617,33.45,2.46,-4.29,-62.43,19.57,3.54,47294
600076,康欣新材,其他建材,山东,0,10.34,10.34,71.49,41.95,10.65,5.15,0.5,-0.051,3.93,0.89,19970526,24.09,2.33,-57.51,-120.47,17.53,-11.83,47202
600077,宋都股份,全国地产,浙江,19.1,13.4,13.4,416.38,379.06,0.5,4.17,0.31,0.1,3.57,1.07,19970520,28.16,2.1,432.52,297.74,22.11,5.53,30204
600078,澄星股份,化工原料,江苏,339.62,6.63,6.63,74.52,36.68,23.58,1.45,0.22,0.007,2.63,1.76,19970627,7.78,1.17,-3.98,-82.84,13.91,0.31,51778
600079,人福医药,化学制药,湖北,56.05,12.86,13.54,362.96,177.18,53.53,48.98,3.62,0.29,7.29,4.46,19970606,34.26,2.53,-8.23,16.56,41.5,4.06,35299
600081,东风科技,汽车配件,上海,48.88,3.14,3.14,64.8,45.17,11.32,0,0,0.117,4.42,2.59,19970703,9.71,3.1,-9.45,-55.9,14.49,1.26,26555
600082,海泰发展,园区开发,天津,0,6.34,6.46,29.07,27.54,0.03,4.13,0.64,-0.024,2.62,1.36,19970620,5.31,0.82,-59.13,-184.35,17.11,-8.97,36105
600085,同仁堂,中成药,北京,41.41,13.71,13.71,219.38,166.13,41.37,20.07,1.46,0.35,6.84,4.24,19970625,50.92,3.71,-16.11,-27.28,48.48,8,79475
600088,中视传媒,影视音像,上海,0,3.98,3.98,14.48,8.39,3.51,2.54,0.64,-0.14,2.9,4.31,19970616,3.37,0.85,-25.96,-187.77,-19.53,-19.75,28185
600089,特变电工,电气设备,新疆,17.86,37.14,37.14,1054.11,528.59,340.59,111.51,3,0.248,8.33,1.06,19970618,139.94,3.77,5.36,-12.2,20.74,5.12,270786
600093,易见股份,仓储物流,四川,29.68,11.22,11.22,153.42,145.51,0.03,40.39,3.6,0.197,7.29,1.6,19970626,27.97,2.49,-16.47,-52.08,1.77,4.74,60517
600094,大名城,区域地产,上海,24.24,22.77,24.75,407.54,353.31,6.1,58.36,2.36,0.122,5.22,1.13,19970703,45.02,1.82,74.41,9.78,16.06,3.94,72207
600095,哈高科,证券,黑龙江,104.13,3.61,26.82,318.85,295.88,4.07,39.84,1.49,0.079,3.68,4.46,19970708,18.96,0.71,13.03,-21.24,10.95,71.97,52122
600096,云天化,农药化肥,云南,0,13.21,14.31,516.84,230.13,191.68,57.2,4,-0.015,3.11,1.69,19970709,-29.2,-2.04,-9.67,-116.98,11.3,-0.08,50038
600097,开创国际,渔业,上海,109.56,2.26,2.41,26.35,13.32,8.54,6.12,2.54,0.045,7.39,1.34,19970619,6.21,2.58,-4.2,25.53,30.37,1.08,12721
600098,广州发展,火力发电,广东,14.96,27.26,27.26,421.27,91.55,168.21,40.07,1.47,0.197,6.37,0.93,19970718,73.57,2.7,8.58,15.28,8.78,3.83,56314
600099,林海股份,摩托车,江苏,0,2.19,2.19,6.42,4.67,1.24,2.03,0.93,-0.004,2.21,3.19,19970704,0.3,0.14,-10.67,-567.24,9.86,-0.3,13691
600100,同方股份,IT设备,北京,0,29.64,29.64,622.27,310.57,36.51,92.48,3.12,-0.035,5.32,1.38,19970627,34.04,1.15,-7.62,-131.58,22.31,-1.31,163156
600101,明星电力,水力发电,四川,28.96,4.21,4.21,33.45,8.68,18.74,4.89,1.16,0.104,5.64,1.07,19970627,13.05,3.1,-4.05,-12.86,10.04,5.71,31480
600103,青山纸业,造纸,福建,0,23.06,23.06,53.13,32.1,13.73,8.15,0.35,-0.006,1.55,1.36,19970703,2.42,0.1,-21.07,-115.32,18.12,-1.32,107148
600104,上汽集团,汽车整车,上海,14.01,116.83,116.83,8332.96,5208.74,825.43,557.24,4.77,0.718,21.14,0.95,19971125,1233.47,10.56,-25.39,-39.01,10.25,3.06,196782
600105,永鼎股份,通信设备,江苏,0,12.38,12.38,63.16,31.23,6.43,5.03,0.41,-0.13,1.87,3.19,19970929,2.83,0.23,-33.75,-692.84,1.29,-12.95,70659
600106,重庆路桥,路桥,重庆,15.15,13.29,13.29,61.46,20.22,2.73,0.54,0.04,0.093,2.78,1.01,19970618,15.51,1.17,-1.8,-29.38,89.17,106.25,58996
600107,美尔雅,服饰,湖北,0,3.6,3.6,9.86,5.28,1.09,1.79,0.5,-0.125,1.55,6.71,19971106,-0.08,-0.02,-30.07,-202.71,26.46,-29.35,41571
600108,亚盛集团,农业综合,甘肃,309.63,19.47,19.47,85.69,40.03,12.04,5.14,0.26,0.006,2.49,1.42,19970818,19.9,1.02,-1.85,-76.74,20.37,1.02,156956
600109,国金证券,证券,四川,23.09,30.24,30.24,653.58,0,0.89,78.52,2.6,0.331,7.1,2.15,19970807,73.1,2.42,51.36,61.24,0,34.58,141085
600110,诺德股份,电气设备,吉林,0,11.5,11.5,65.92,28.14,24.7,6.98,0.61,-0.015,1.74,3.27,19971007,0.73,0.06,-55.11,-140.86,23.17,-2.23,73076
600111,北方稀土,小金属,内蒙,64.1,36.33,36.33,245.31,177.49,35.27,1.72,0.05,0.09,2.72,4.25,19970924,46.64,1.28,12.81,23.36,10.52,3.41,311820
600113,浙江东日,区域地产,浙江,20.71,4.11,4.11,19.56,3.56,1.46,3.45,0.84,0.158,3.65,1.79,19971021,7.03,1.71,-8.72,-15.91,45.45,31.28,36649
600114,东睦股份,机械基件,浙江,57.76,6.13,6.16,55.68,20.32,18.85,12.21,1.98,0.088,4.22,2.41,20040511,6.03,0.98,57.45,-4.83,25.95,3.99,49950
600115,东方航空,空运,上海,0,98.08,163.8,2847.05,226.79,934.79,342.98,2.09,-0.522,3.49,1.55,19971105,82.09,0.5,-57.25,-539.63,-29.27,-33.99,240359
600116,三峡水利,水力发电,重庆,45.51,9.93,19.12,194.42,41.11,88.09,65.23,3.41,0.18,5.14,1.89,19970804,12.21,0.64,99.65,85.41,25.25,19.26,43475
600117,西宁特钢,特种钢,青海,75.85,10.45,10.45,214,76.52,95.86,22.21,2.13,0.023,1.34,2.57,19971015,-20.72,-1.98,-3.65,-59.58,10.95,0.56,58646
600118,中国卫星,航空,北京,141.03,11.82,11.82,126.71,99.98,11.01,17.31,1.46,0.126,4.92,7.23,19970908,27.38,2.32,-12.94,-21.18,13.21,5.46,145553
600120,浙江东方,多元金融,浙江,23.84,22.28,22.28,254.53,111.31,6.04,8.99,0.4,0.152,5.72,1.27,19971201,58.92,2.64,17.2,-4.33,5.01,5.55,45691
600121,郑州煤电,煤炭开采,河南,0,12.18,12.18,148.17,68.34,41.12,2.25,0.18,-0.255,2.07,0.99,19980107,0.84,0.07,-39.36,-2205.55,10.06,-25.23,45376
600123,兰花科创,煤炭开采,山西,20.36,11.42,11.42,260.78,51.05,77.45,2.12,0.19,0.128,9.2,0.57,19981217,67.34,5.89,-28.74,-73.12,35.92,4.99,62252
600125,铁龙物流,铁路,辽宁,13.63,13.06,13.06,94.13,45.41,38.61,1.58,0.12,0.199,4.66,1.16,19980511,39.65,3.04,13.08,-2.47,5.01,2.95,91037
600126,杭钢股份,普钢,浙江,28.96,33.77,33.77,286.55,136.76,86.09,101.22,3,0.116,5.73,1.17,19980311,52.18,1.55,6.15,-44.68,4.65,2.96,33469
600127,金健米业,农业综合,湖南,254.04,6.42,6.42,23.64,16,5.51,4.69,0.73,0.024,1.14,10.57,19980506,-3.94,-0.61,28.71,-71.14,6.27,0.59,164178
600128,弘业股份,商贸代理,江苏,37.8,2.47,2.47,37.84,19.94,2.93,5.27,2.13,0.093,6.91,1.01,19970901,4.61,1.87,-4.94,340.35,9.16,1.5,27872
600129,太极集团,中成药,重庆,466.82,5.44,5.57,141.59,80.8,29.89,20.6,3.7,0.018,5.72,2.99,19971118,4.44,0.8,-6.43,-88.53,39.49,0.18,30830
600130,波导股份,通信设备,浙江,64.26,7.68,7.68,10.73,7.96,0.63,4.56,0.59,0.035,1.21,3.75,20000706,-3.64,-0.47,-47.05,464.77,4.59,21.33,76708
600131,国网信通,通信设备,四川,70.9,4.08,11.95,107.2,92.5,2.81,14.35,1.2,0.15,3.64,5.46,19980402,15.36,1.29,-8.4,-12.41,17.81,6.21,35308
600132,重庆啤酒,啤酒,重庆,98.86,4.84,4.84,34.84,18.07,10.82,0,0,0.508,2.04,49.34,19971030,2.78,0.57,-4.45,3.06,41.2,14.05,15318
600133,东湖高新,园区开发,湖北,12.37,7.02,7.95,256.56,173.78,7.65,19.55,2.46,0.244,6.09,0.99,19980212,17.19,2.16,9.57,82.59,12.17,4,73217
600135,乐凯胶片,化工原料,河北,69.02,3.73,5.53,30.61,21.64,4,12.62,2.28,0.05,4.59,1.52,19980122,4.08,0.74,-19.58,-38.83,16.95,3.21,32910
600136,当代文体,影视音像,湖北,0,4.87,5.85,99.82,33.49,0.19,28.66,4.9,-1.11,6.47,1.12,19980303,-0.09,-0.01,-66.67,-185.86,-7.47,-162.21,27962
600137,浪莎股份,服饰,四川,90.16,0.97,0.97,6.54,5.15,0.71,3.42,3.52,0.093,5.18,3.24,19980416,0.51,0.52,-11.11,0.05,15.68,8.26,9833
600138,中青旅,旅游服务,北京,0,7.24,7.24,159.3,64.86,39.61,17.53,2.42,-0.217,8.85,1.35,19971203,37.46,5.18,-56.34,-141.05,13.63,-6.14,72054
600139,西部资源,综合类,四川,0,6.62,6.62,31.47,8.93,0.01,3.9,0.59,-0.012,0.52,6.95,19980225,-7.92,-1.2,0.87,70.73,60.07,-11.1,50667
600141,兴发集团,化工原料,湖北,39.12,7.43,10.31,299.43,76.48,139.27,51.44,4.99,0.135,8.04,1.31,19990616,18.81,1.82,-1.75,11.52,11.87,1.49,42032
600143,金发科技,塑料,广东,8.79,25.74,25.74,298.05,128.09,110.24,29,1.13,0.937,4.93,3.34,20040623,66.3,2.58,37.17,373.27,29.58,14.25,83003
600148,长春一东,汽车配件,吉林,34.52,1.42,1.42,13.41,10.9,1.97,0.89,0.63,0.215,3.2,4.63,19980520,1.82,1.28,16.31,65.6,28.64,5.37,22705
600150,中国船舶,船舶,上海,324.15,13.78,44.72,1241.19,840.13,210.57,302.67,6.77,0.04,10.03,1.93,19980520,67.31,1.51,-0.66,-90.69,8.34,0.58,129075
600151,航天机电,汽车配件,上海,0,14.34,14.34,103.74,38.91,39.74,48.67,3.39,-0.071,3.61,2.6,19980605,-13.84,-0.96,-12.76,-4.93,14.96,-3.63,100166
600152,维科技术,电气设备,浙江,42.63,3.03,4.21,25.58,15.06,4.59,8.99,2.14,0.081,3.32,2.08,19980609,-0.18,-0.04,15.69,170.36,18.82,5.44,28391
600153,建发股份,商贸代理,福建,5.63,28.35,28.35,3572.01,3287.05,17.77,25.91,0.91,0.802,11.27,0.8,19980616,251.37,8.87,23.24,65.21,4.53,1.44,87700
600155,华创阳安,证券,北京,41.51,17.4,17.4,478.7,384.88,3.23,134.29,7.72,0.156,8.58,1.51,19980918,-5.07,-0.29,133.27,-5.57,89.12,141.71,48980
600156,华升股份,纺织,湖南,49.14,4.02,4.02,12.94,9.08,1.07,1.48,0.37,0.055,1.77,3.04,19980527,1.33,0.33,-13.09,243.2,4.95,4.73,31123
600157,永泰能源,火力发电,山西,94.15,124.26,124.26,1069.67,91,286.16,92.88,0.75,0.008,1.91,0.81,19980513,25.07,0.2,4.15,12.39,26.05,1.01,318411
600158,中体产业,文教休闲,天津,948.04,6.57,9.14,53.33,42.01,2.61,0,0,0.007,2.11,6,19980327,8.74,0.96,41.3,106.85,40.33,0.77,85908
600159,大龙地产,区域地产,北京,90.56,8.3,8.3,40.64,37.17,0.66,3.43,0.41,0.015,2.79,0.98,19980526,11.19,1.35,12.92,-47.37,32.45,5.58,43264
600160,巨化股份,化工原料,浙江,585.34,27,27,159.88,66.88,55.11,42.79,1.58,0.006,4.61,1.48,19980626,47.28,1.75,-8.4,-97.77,8.36,0.23,78730
600161,天坛生物,生物制药,北京,90.21,12.54,12.54,72.67,47.72,8.18,2.75,0.22,0.226,3.37,12.12,19980616,26.54,2.12,-0.35,-3.39,48.04,18.25,41545
600162,香江控股,全国地产,深圳,0,33.96,33.96,246.33,196.05,7.51,0.58,0.02,-0.009,1.51,1.44,19980609,15.15,0.45,-45.91,-112.24,44.18,-2.78,69534
600163,中闽能源,新型电力,福建,22.63,9.99,16.89,94.46,20.72,47.29,23.58,1.4,0.083,1.89,1.99,19980602,-9.42,-0.56,52.32,155.81,62.71,31.56,26811
600165,新日恒力,化工原料,宁夏,0,6.85,6.85,25.02,6.03,1.55,4.18,0.61,-0.008,1.31,5.31,19980529,-2.39,-0.35,-46.45,76.38,4.98,-9.55,29224
600166,福田汽车,汽车整车,北京,48.39,65.75,65.75,530.24,219.87,132.62,79.16,1.2,0.027,2.33,1.13,19980602,-9.35,-0.14,4.44,-28.09,12.2,0.66,190700
600167,联美控股,供气供热,辽宁,15.6,22.88,22.88,119.62,64.75,29.71,6.97,0.3,0.41,3.51,3.65,19990128,45.48,1.99,23.77,15.12,61.76,46.11,11667
600168,武汉控股,水务,湖北,15.93,7.1,7.1,166.69,44.94,58.18,15.13,2.13,0.232,7.42,1,19980427,27.76,3.91,-2.11,-17.18,34.02,22.76,38038
600169,太原重工,工程机械,山西,0,25.64,25.64,341.43,239.23,58.61,16.51,0.64,-0.119,1.17,1.78,19980904,-14.81,-0.58,8.37,-1793.36,17.57,-7.84,132277
600170,上海建工,建筑工程,上海,11.35,89.04,89.04,2522.58,2030.69,74.95,22.05,0.25,0.12,2.98,1.06,19980623,140.26,1.58,0.62,-36.48,8.17,1.19,176449
600171,上海贝岭,半导体,上海,71.68,6.74,7.04,34.12,22.78,0.54,11.94,1.7,0.119,4.34,3.94,19980924,9.8,1.39,11.39,-41.57,28.61,19.2,96967
600172,黄河旋风,矿物制品,河南,0,12.24,14.42,110.94,39.89,48.17,18,1.25,-0.052,2.86,1.2,19981126,8.54,0.59,-27.37,-257.93,21.96,-6.27,71251
600173,卧龙地产,全国地产,浙江,13.55,7,7.01,76.7,66.15,0.04,0.2,0.03,0.187,3.98,1.27,19990415,18.68,2.66,-38,-41.76,44.1,27,22053
600176,中国巨石,玻璃,浙江,36.25,35.02,35.02,366.65,114.26,193.26,36.79,1.05,0.218,4.58,3.45,19990422,81.44,2.33,-3.37,-27.66,31.81,15.58,74060
600177,雅戈尔,服饰,浙江,5.77,46.29,46.29,758,358.5,63.52,9.1,0.2,0.621,5.85,1.23,19981119,228.32,4.93,51.83,41.88,47.5,41.34,109622
600178,东安动力,汽车配件,黑龙江,53.97,4.62,4.62,43.16,23.69,5.01,8.61,1.86,0.067,4.14,1.74,19981014,3.4,0.74,67.43,835.31,11.65,2.3,34410
600180,瑞茂通,仓储物流,山东,22.83,10.16,10.16,271.12,190.72,0.16,14.71,1.45,0.145,6.06,1.09,19980703,32.69,3.22,3.78,-54.22,6.83,0.86,18613
600182,S佳通,汽车配件,黑龙江,105.27,1.7,3.4,30.68,20.33,9.13,0.01,0,0.069,2.85,5.07,19990507,4.89,1.44,-25.29,-44.59,18.94,2.08,29598
600183,生益科技,元器件,广东,33.67,22.85,22.85,167.92,93.89,52.8,26.85,1.18,0.362,3.91,6.22,19981028,29.92,1.31,15.16,31.33,28.68,12.01,120966
600184,光电股份,专用机械,湖北,392.22,5.09,5.09,37.49,24.8,6.02,13.55,2.66,0.014,4.64,2.42,20031106,4.35,0.85,-11.68,-76.3,17.17,1.31,27705
600185,格力地产,区域地产,广东,30.75,20.61,20.61,346.99,277.3,1.68,11.88,0.58,0.23,4.01,3.14,19990611,50.74,2.46,11.61,3.5,34.44,14.18,64040
600186,莲花健康,食品,河南,62.94,13.8,13.8,13.02,7.19,1.04,5.22,0.38,0.023,0.25,11.46,19980825,-16.42,-1.19,-6.06,-76.01,20.12,3.98,66733
600187,国中水务,水务,黑龙江,76.57,16.54,16.54,47.19,24.37,2.16,20.63,1.25,0.017,2.08,1.26,19981111,-1.87,-0.11,-23.48,110.73,27.37,20.52,114198
600188,兖州煤业,煤炭开采,山东,5.37,29.6,48.6,2183.71,683.3,430.46,2.57,0.05,0.94,11.36,0.89,19980701,453.89,9.34,3.43,-14.2,9.8,4.2,81403
600189,吉林森工,软饮料,吉林,37.09,4.92,7.17,45.88,22.89,9.17,17.71,2.47,0.076,2.03,2.79,19981007,-12.18,-1.7,-39.51,-9.93,44.52,12.4,24460
600190,锦州港,港口,辽宁,29.32,17.79,20.02,177.7,29.37,89.07,26.57,1.33,0.053,3.2,0.97,19990609,12.49,0.62,-8.8,3.92,13.27,3.32,98908
600191,华资实业,食品,内蒙,81.64,4.85,4.85,19.26,2.36,0.93,5.78,1.19,0.038,3.75,1.67,19981210,3.71,0.77,80.59,-65.9,3.76,31.06,42519
600192,长城电工,电气设备,甘肃,116.61,4.42,4.42,50.55,38.32,7.31,9.08,2.05,0.022,4.4,1.18,19981224,5.49,1.24,15.73,1.48,19.69,1.04,36188
600195,中牧股份,饲料,北京,21.11,10.16,10.16,61.57,26.15,12.29,6.52,0.64,0.351,4.45,3.33,19990107,26.9,2.65,23.69,119.51,26.1,15.69,33679
600196,复星医药,化学制药,上海,35.89,20.11,25.63,801.7,225.59,72.73,126.35,4.93,0.669,12.89,3.73,19980807,157.33,6.14,-1.02,13.1,55.69,12.22,172629
600197,伊力特,白酒,新疆,28.5,4.34,4.34,42.28,26,4.02,0.99,0.23,0.337,6.02,3.19,19990916,16.4,3.78,-15.6,-27.54,50.33,18.42,34426
600198,大唐电信,通信设备,北京,0,8.8,8.82,57.59,26.72,4.71,44.48,5.04,-0.162,-0.09,-125.18,19981021,-54.73,-6.2,-10.56,55.6,46.76,-27.67,109335
600199,金种子酒,白酒,安徽,0,6.06,6.58,35.92,22.61,5.44,11.67,1.77,-0.083,4.21,1.54,19980812,7.03,1.07,-19.09,-71.05,29.14,-13.27,75685
600200,江苏吴中,化学制药,江苏,0,7.12,7.12,43.02,24.23,4.75,14.03,1.97,-0.026,3.28,1.91,19990401,1.52,0.21,13.5,-135.18,23.84,-1.66,96536
600201,生物股份,农业综合,内蒙,81.82,11.26,11.26,58.03,27.98,16.66,8.81,0.78,0.162,4.22,6.28,19990115,24.83,2.21,22.13,7.33,63.96,29.22,31772
600202,哈空调,电气设备,黑龙江,35.78,3.83,3.83,20.9,15.18,4.23,0.8,0.21,0.064,1.77,2.6,19990603,0.77,0.2,-0.4,-20.13,20.03,5.42,28182
600203,福日电子,元器件,福建,0,4.56,4.56,77.17,55.47,5.9,16.19,3.55,-0.144,4.47,1.57,19990514,-0.71,-0.16,-12.46,-233.14,4.36,-1.31,29175
600206,有研新材,半导体,北京,89.15,8.41,8.47,43.39,30.43,5.7,14.77,1.74,0.079,3.7,3.78,19990319,7.75,0.91,31.93,65.03,4.29,1.31,98468
600207,安彩高科,供气供热,河南,66.4,8.63,8.63,23,9.09,9.69,28.81,3.34,0.039,1.89,2.75,19990714,-25.1,-2.91,10.84,64.88,12.58,3.22,46758
600208,新湖中宝,全国地产,浙江,6.9,85.98,85.99,1524.92,973.54,5.06,81.41,0.95,0.28,4.28,0.87,19990623,195.86,2.28,-34.92,35.17,25.56,49.13,133094
600210,紫江企业,广告包装,上海,13.26,15.17,15.17,111.48,59.81,26.86,3.21,0.21,0.164,3.18,1.37,19990824,22.33,1.47,-5.16,-10.45,19,5.63,105513
600211,西藏药业,中成药,西藏,44.79,2.48,2.48,28.2,13.24,1.53,12.56,5.06,1.1,10.05,7.9,19990721,7.98,3.22,1.57,39.76,83.79,34.99,31534
600213,亚星客车,汽车整车,江苏,0,2.2,2.2,48.77,46.12,2.08,3.42,1.55,-0.179,0.62,12.21,19990831,-4.76,-2.16,-23.31,-480.46,11.94,-4.19,21818
600216,浙江医药,化学制药,浙江,18.23,9.65,9.65,107.31,54.64,38.1,13.41,1.39,0.45,7.6,2.12,19991021,38.49,3.99,-1.59,52.06,40.05,12.1,64000
600217,中再资环,环境保护,陕西,22.43,13.89,13.89,61.19,52.84,5.01,0,0,0.118,1.41,3.76,19991216,11.14,0.8,-15.74,-24.38,36.41,12.47,38295
600218,全柴动力,农用机械,安徽,20.79,3.69,3.69,45.2,33.97,9.62,10.43,2.83,0.267,5.71,1.95,19981203,5.48,1.49,10.82,117.94,12.71,4.55,48195
600219,南山铝业,铝,山东,17.46,119.5,119.5,573.84,246.06,237.69,165.25,1.38,0.071,3.32,0.75,19991223,97.99,0.82,-3.3,10.57,19.56,8.32,218750
600220,江苏阳光,纺织,江苏,0,17.83,17.83,49.28,23.33,18.49,0,0,-0.018,1.16,2.86,19990927,2.15,0.12,-26.9,-181.07,19.5,-4.07,110812
600221,海航控股,空运,海南,0,164.36,168.06,1815.12,451.1,541.41,178.75,1.06,-0.704,2.07,0.89,19991125,-2.9,-0.02,-66.57,-2448.45,-76.39,-100.95,445884
600222,太龙药业,中成药,河南,59.37,5.74,5.74,27.84,17.07,4.44,6.53,1.14,0.049,2.33,2.5,19991105,1.85,0.32,9.21,7.49,36.5,4.35,62284
600223,鲁商发展,区域地产,山东,21.56,10.01,10.01,597.79,577.21,9.4,1.13,0.11,0.24,2.87,3.6,20000113,16.34,1.63,-11.76,135.08,27.57,6.76,40027
600227,圣济堂,化学制药,贵州,187.53,12.78,16.93,46.54,15.91,21.32,25.84,1.53,0.009,1.88,1.75,20000221,-14.11,-0.83,-18.97,168.37,28.94,1.95,62467
600229,城市传媒,出版业,山东,13.33,7.02,7.02,42.53,23.78,4.35,4.42,0.63,0.287,4.25,1.8,20000309,17.63,2.51,-7.57,-8.95,37.68,19.53,40143
600230,沧州大化,农药化肥,河北,0,4.12,4.12,55.15,17.1,17.64,5.25,1.27,-0.4,8.2,1.39,20000406,21.7,5.27,-46.94,-622.72,-13.14,-28.24,39084
600231,凌钢股份,普钢,辽宁,20.97,27.71,27.71,162.07,69.96,76.08,4.52,0.16,0.055,2.81,0.82,20000511,36.63,1.32,-13.04,-60.02,5.06,1.64,58980
600232,金鹰股份,纺织,浙江,51.09,3.65,3.65,18.74,14.07,3.8,4.01,1.1,0.059,2.9,2.09,20000602,2.1,0.58,-21.48,37.6,12.67,5.2,27648
600233,圆通速递,仓储物流,辽宁,24.38,31.58,31.6,242.96,99.46,73.9,93.88,2.97,0.32,5.17,2.9,20000608,60.87,1.93,4.5,12.55,11.63,6.66,47880
600235,民丰特纸,造纸,浙江,36.24,3.51,3.51,21.66,9.93,9.9,8.3,2.36,0.072,3.76,1.39,20000615,0.7,0.2,-9.89,1163.72,20.96,3.98,30457
600236,桂冠电力,水力发电,广西,18.87,78.82,78.82,449.57,56.33,338.34,12.84,0.16,0.126,1.78,2.68,20000323,30.77,0.39,-11.28,-18.94,49.97,23.77,55103
600237,铜峰电子,元器件,安徽,0,5.64,5.64,16.93,9.29,6.85,8.42,1.49,-0.008,1.93,2.33,20000609,-3.84,-0.68,-6.73,71,14.87,-1.18,64768
600239,云南城投,区域地产,云南,0,16.06,16.06,827.74,540.34,24.83,13.88,0.86,-0.49,0.9,4.08,19991202,-19.29,-1.2,50.23,2.83,36.81,-26.93,48090
600246,万通发展,区域地产,北京,1057.99,20.54,20.54,119.97,67.43,1.15,35.25,1.72,0.004,3.55,2.56,20000922,17.21,0.84,21.78,-95.95,47.35,1.57,30051
600248,延长化建,建筑工程,陕西,37.18,6.57,9.18,90.99,79.7,6.13,5.9,0.64,0.056,3.26,1.28,20000622,12.54,1.37,-12.2,-67.27,7.81,1.62,23467
600249,两面针,日用化工,广西,553.25,5.5,5.5,24.52,17.09,3.32,11.85,2.15,0.004,3.77,1.24,20040130,1,0.18,-51.79,-91.73,27.91,0.79,50716
600250,南纺股份,商贸代理,江苏,17.85,2.59,3.11,22.43,7.09,0.67,5.07,1.63,0.178,3.43,1.86,20010306,2.53,0.82,-23.33,2.17,0.48,16.72,14253
